Boeing 737 factory to move to clean energy (The Arizona Republic),http://news.feedzilla.com/en_us/stories/science/411287797?client_source=api&format=json,"RENTON, Wash. (AP) -- Boeing said Tuesday it plans to buy renewable energy
credits to replace fossil-fuel power at the factory in Washington state where
it assembles its 737 commercial airplanes....

"
Brain Stimulation For Entertainment?,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Qoq4PxZBDmY/story01.htm,"An anonymous reader writes: Transcranial magnetic stimulation has been used for years to diagnose and treat neural disorders such as stroke, Alzheimer's, and depression. Soon the medical technique could be applied to virtual reality and entertainment. Neuroscientist Jeffrey Zacks writes, ""it's quite likely that some kind of electromagnetic brain stimulation for entertainment will become practical in the not-too-distant future."" Imagine an interactive movie where special effects are enhanced by zapping parts of the brain from outside to make the action more vivid. Before brain stimulation makes it to the masses, however, it has plenty of technical and safety hurdles to overcome.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Brain+Stimulation+For+Entertainment%3F%3A+http%3A%2F%2Fbit.ly%2F1sy1YDP""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F12%2F16%2F2232222%2Fbrain-stimulation-for-entertainment%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/12/16/2232222/brain-stimulation-for-entertainment?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/12/16/2232222/brain-stimulation-for-entertainment?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6419307&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4182bf07/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216364936545/u/49/f/647410/c/35028/s/4182bf07/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/Qoq4PxZBDmY"" height=""1"" width=""1"" alt=""""/>"
"Catalyst for producing monocyclic aromatic hydrocarbons, and method for producing monocyclic aromatic hydrocarbons (Fresh Patents)",http://news.feedzilla.com/en_us/stories/science/411239138?client_source=api&format=json,"A catalyst for producing monocyclic aromatic hydrocarbons, used for producing
monocyclic aromatic hydrocarbons of 6 to 8 carbon number from a feedstock oil
having a 10 volume % distillation temperature of at least 140° C. and an end
point temperature of not more than 400° C., wherein the catalyst contains...

"
Curiosity Detects Mysterious Methane Spikes On Mars,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/7b712e5imeg/story01.htm,"astroengine writes: A gas strongly associated with life on Earth has been detected again in the Martian atmosphere, opening a new chapter in a decade-old mystery about the on-again, off-again appearance of methane on Mars. The latest discovery comes from NASA's Curiosity rover, which in addition to analyzing rocks and soil samples, is sniffing the air at its Gale Crater landing site. A year ago, scientists reported that Curiosity had come up empty-handed after an eight-month search for methane in the atmosphere, leaving earlier detections by ground-based telescopes and Mars-orbiting spacecraft an unexplained anomaly. ""We thought we had closed the book on methane. It was disappointing to a lot of people that there wasn't significant methane on Mars, but that's where we were,"" Curiosity scientist Christopher Webster with NASA's Jet Propulsion Laboratory in Pasadena, Calif., told Discovery News.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Curiosity+Detects+Mysterious+Methane+Spikes+On+Mars%3A+http%3A%2F%2Fbit.ly%2F1zob2Bx""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F12%2F16%2F2035233%2Fcuriosity-detects-mysterious-methane-spikes-on-mars%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/12/16/2035233/curiosity-detects-mysterious-methane-spikes-on-mars?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/12/16/2035233/curiosity-detects-mysterious-methane-spikes-on-mars?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6418791&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/41818269/sc/32/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/a2.htm""><img src=""http://da.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216364894820/u/49/f/647410/c/35028/s/41818269/sc/32/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/7b712e5imeg"" height=""1"" width=""1"" alt=""""/>"
Dr. Dobb's 38-Year Run Comes To an End,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/1-NwNFMDorg/story01.htm,"An anonymous reader writes: Dr. Dobb's &mdash; long time icon of programming magazines &mdash; ""sunsets"" at the end of the year. Editor Andrew Binstock says despite growing traffic numbers, the decline in revenue from ads means there will be no new content posted after 2014 ends. (The site will stay up for at least a year, hopefully longer.) Younger people may not care, but for the hard core old guys, it marks the end of a world where broad knowledge of computers and being willing to create solutions instead of reuse them was valuable. Binstock might disagree; he said, ""As our page views show, the need for an independent site with in-depth articles, code, algorithms, and reliable product reviews is still very much present. And I will dearly miss that content. I wish I could point you to another site that does similar work, but alas, I know of none.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Dr.+Dobb's+38-Year+Run+Comes+To+an+End%3A+http%3A%2F%2Fbit.ly%2F1BT6AtW""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F12%2F16%2F2048216%2Fdr-dobbs-38-year-run-comes-to-an-end%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://developers.slashdot.org/story/14/12/16/2048216/dr-dobbs-38-year-run-comes-to-an-end?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://developers.slashdot.org/story/14/12/16/2048216/dr-dobbs-38-year-run-comes-to-an-end?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6418879&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4182bcd1/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216364936260/u/49/f/647410/c/35028/s/4182bcd1/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/1-NwNFMDorg"" height=""1"" width=""1"" alt=""""/>"
Economists Say Newest AI Technology Destroys More Jobs Than It Creates,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/nmuzkBItruA/story01.htm,"HughPickens.com writes: Claire Cain Miller notes at the NY Times that economists long argued that, just as buggy-makers gave way to car factories, technology used to create as many jobs as it destroyed. But now there is deep uncertainty about whether the pattern will continue, as two trends are interacting. First, artificial intelligence has become vastly more sophisticated in a short time, with machines now able to learn, not just follow programmed instructions, and to respond to human language and movement. At the same time, the American work force has gained skills at a slower rate than in the past &mdash; and at a slower rate than in many other countries. Self-driving vehicles are an example of the crosscurrents. Autonomous cars could put truck and taxi drivers out of work &mdash; or they could enable drivers to be more productive during the time they used to spend driving, which could earn them more money. But for the happier outcome to happen, the drivers would need the skills to do new types of jobs. When the University of Chicago asked a panel of leading economists about automation, 76 percent agreed that it had not historically decreased employment. But when asked about the more recent past, they were less sanguine. About 33 percent said technology was a central reason that median wages had been stagnant over the past decade, 20 percent said it was not and 29 percent were unsure. Perhaps the most worrisome development is how poorly the job market is already functioning for many workers. More than 16 percent of men between the ages of 25 and 54 are not working, up from 5 percent in the late 1960s; 30 percent of women in this age group are not working, up from 25 percent in the late 1990s. For those who are working, wage growth has been weak, while corporate profits have surged. ""We're going to enter a world in which there's more wealth and less need to work,"" says Erik Brynjolfsson. ""That should be good news. But if we just put it on autopilot, there's no guarantee this will work out.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Economists+Say+Newest+AI+Technology+Destroys+More+Jobs+Than+It+Creates%3A+http%3A%2F%2Fbit.ly%2F138Ve96""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F12%2F17%2F0512208%2Feconomists-say-newest-ai-technology-destroys-more-jobs-than-it-creates%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/12/17/0512208/economists-say-newest-ai-technology-destroys-more-jobs-than-it-creates?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/12/17/0512208/economists-say-newest-ai-technology-destroys-more-jobs-than-it-creates?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6421237&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4185ef25/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216364938341/u/49/f/647410/c/35028/s/4185ef25/sc/1/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/nmuzkBItruA"" height=""1"" width=""1"" alt=""""/>"
Frequent Flyers Could Take a Hit of Radiation from Lightning (Scientific American),http://news.feedzilla.com/en_us/stories/science/411250665?client_source=api&format=json,"San Francisco -- The energy released by a lightning bolt is so strong that it
creates an intense flash of light and usually loud thunder.


-- Read more on ScientificAmerican.com

"
Google's Top Searches of 2014 (Scientific American),http://news.feedzilla.com/en_us/stories/science/411281747?client_source=api&format=json,"Americans looked to Google for information on ebola, the ALS Ice Bucket
Challenge and the suicide of Robin Williams this year -- all of which ranked
among the hottest search terms of 2014.


-- Read more on ScientificAmerican.com

"
"In IT, Beware of Fad Versus Functional",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/rhjjqaeVdz0/story01.htm,"Lemeowski writes: Cloud, big data, and agile were three of the technology terms that were brandished the most by IT leaders in 2014. Yet, there could be a real danger in buying into the hype without understanding the implications of the technologies, writes Pearson CTO Sven Gerjets. In this essay, Gerjets warns that many IT executives drop the ball when it comes to ""defining how a new technology approach will add value"" to their organization. He says: ""Yes, you can dive into an IT fad without thinking about it, but I can promise you'll look back and be horrified someday. The only time you can fully adopt some of these new methods is when you are starting from scratch. Most of us don't have that luxury because we are working with legacy architectures and technical debt so you have to play hand you've been dealt, communicate well, set clear and measurable outcomes, and use these fads to thoughtfully supplement the environment you are working in to benefit the ecosystem.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=In+IT%2C+Beware+of+Fad+Versus+Functional%3A+http%3A%2F%2Fbit.ly%2F1uVnljh""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fit.slashdot.org%2Fstory%2F14%2F12%2F16%2F1819236%2Fin-it-beware-of-fad-versus-functional%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://it.slashdot.org/story/14/12/16/1819236/in-it-beware-of-fad-versus-functional?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://it.slashdot.org/story/14/12/16/1819236/in-it-beware-of-fad-versus-functional?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6417713&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/418184fe/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216364931546/u/49/f/647410/c/35028/s/418184fe/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/rhjjqaeVdz0"" height=""1"" width=""1"" alt=""""/>"
NASA Rover Finds Mysterious Methane Emissions on Mars (Scientific American),http://news.feedzilla.com/en_us/stories/science/411281750?client_source=api&format=json,"New results suggest evidence for extraterrestrial life could be near at hand


-- Read more on ScientificAmerican.com

"
"NASA Study Proposes Airships, Cloud Cities For Venus Exploration",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/K1owrN9r3pk/story01.htm,"An anonymous reader writes: IEEE Spectrum reports on a study out of NASA exploring the idea that manned missions to Venus are possible if astronauts deploy and live in airships once they arrive. Since the atmospheric pressure at the surface is 92 times that of Earth, and the surface temperate is over 450 degrees C, the probes we've sent to Venus haven't lasted long. The Venera 8 probe sent back data for only 50 minutes after landing. Soviet missions in 1985 were able to get much more data &mdash; 46 hours worth &mdash; by suspending their probes from balloons. The new study refines that concept: ""At 50 kilometers above its surface, Venus offers one atmosphere of pressure and only slightly lower gravity than Earth. Mars, in comparison, has a ""sea level"" atmospheric pressure of less than a hundredth of Earth's, and gravity just over a third Earth normal. The temperature at 50 km on Venus is around 75 C, which is a mere 17 degrees hotter than the highest temperature recorded on Earth. The defining feature of these missions is the vehicle that will be doing the atmospheric exploring: a helium-filled, solar-powered airship. The robotic version would be 31 meters long (about half the size of the Goodyear blimp), while the crewed version would be nearly 130 meters long, or twice the size of a Boeing 747. The top of the airship would be covered with more than 1,000 square meters of solar panels, with a gondola slung underneath for instruments and, in the crewed version, a small habitat and the ascent vehicle that the astronauts would use to return to Venus's orbit, and home.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=NASA+Study+Proposes+Airships%2C+Cloud+Cities+For+Venus+Exploration%3A+http%3A%2F%2Fbit.ly%2F1AoAMft""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F12%2F17%2F1350250%2Fnasa-study-proposes-airships-cloud-cities-for-venus-exploration%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/12/17/1350250/nasa-study-proposes-airships-cloud-cities-for-venus-exploration?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/12/17/1350250/nasa-study-proposes-airships-cloud-cities-for-venus-exploration?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6426355&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/418a4652/sc/10/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/a2.htm""><img src=""http://da.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/216442963204/u/49/f/647410/c/35028/s/418a4652/sc/10/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/K1owrN9r3pk"" height=""1"" width=""1"" alt=""""/>"
Nanoparticles Trick Malaria Parasites By Mimicking Red Blood Cells (pubs.acs),http://news.feedzilla.com/en_us/stories/science/411279255?client_source=api&format=json,"Nanomedicine: Parasites bind to a cell-like nanoparticle instead of infecting
cells

"
